filename,label,path
Oil-Pollution_original_oil-28-jpg_5767bf0a-f2ba-4033-9c8a-0a62a395f3ef_jpg.rf.535205ac5cb62e5b6db1803779514427.jpg,1,D:\MARINE OS LATEST 1\data/oil_spill\Oil-Pollution_original_oil-28-jpg_5767bf0a-f2ba-4033-9c8a-0a62a395f3ef_jpg.rf.535205ac5cb62e5b6db1803779514427.jpg
DSC_1632_2.JPG,0,D:\MARINE OS LATEST 1\data/non_oil_spill\DSC_1632_2.JPG
59_jpg.rf.1816e22461da2c9e3e3882892a0d088b.jpg,1,D:\MARINE OS LATEST 1\data/oil_spill\59_jpg.rf.1816e22461da2c9e3e3882892a0d088b.jpg
DSC_1927_2.JPG,0,D:\MARINE OS LATEST 1\data/non_oil_spill\DSC_1927_2.JPG
7_jpg.rf.08d10d5d63f792b397a976903fb0fa70.jpg,1,D:\MARINE OS LATEST 1\data/oil_spill\7_jpg.rf.08d10d5d63f792b397a976903fb0fa70.jpg
train3-16-_jpg.rf.bff59ae8d547d437b9b7357f0c7488bf.jpg,1,D:\MARINE OS LATEST 1\data/oil_spill\train3-16-_jpg.rf.bff59ae8d547d437b9b7357f0c7488bf.jpg
106_jpg.rf.73a2ffbe4e32601c00dca04acd311aed.jpg,1,D:\MARINE OS LATEST 1\data/oil_spill\106_jpg.rf.73a2ffbe4e32601c00dca04acd311aed.jpg
DSC_3568_7.JPG,0,D:\MARINE OS LATEST 1\data/non_oil_spill\DSC_3568_7.JPG
DSC_0893_5.JPG,0,D:\MARINE OS LATEST 1\data/non_oil_spill\DSC_0893_5.JPG
6744_jpg.rf.760dc9f60ba236890adc2af1c91fbc33.jpg,1,D:\MARINE OS LATEST 1\data/oil_spill\6744_jpg.rf.760dc9f60ba236890adc2af1c91fbc33.jpg
DSC_2206_8.JPG,0,D:\MARINE OS LATEST 1\data/non_oil_spill\DSC_2206_8.JPG
DSC_0477_3.JPG,0,D:\MARINE OS LATEST 1\data/non_oil_spill\DSC_0477_3.JPG
OIP-24-_jpg.rf.2a9a635206b7078882fe6cdd9effcb53.jpg,1,D:\MARINE OS LATEST 1\data/oil_spill\OIP-24-_jpg.rf.2a9a635206b7078882fe6cdd9effcb53.jpg
DSC_2284_2.JPG,0,D:\MARINE OS LATEST 1\data/non_oil_spill\DSC_2284_2.JPG
DSC_3143_3.JPG,0,D:\MARINE OS LATEST 1\data/non_oil_spill\DSC_3143_3.JPG
305047AE-BAA6-4588-9606-60AB8533FCB2_jpeg_jpg.rf.77e9d89b426b08095c8e2f21af8ef8ed.jpg,1,D:\MARINE OS LATEST 1\data/oil_spill\305047AE-BAA6-4588-9606-60AB8533FCB2_jpeg_jpg.rf.77e9d89b426b08095c8e2f21af8ef8ed.jpg
124_jpg.rf.a11044dc9d380e2fb8433eb9ac8f2182.jpg,1,D:\MARINE OS LATEST 1\data/oil_spill\124_jpg.rf.a11044dc9d380e2fb8433eb9ac8f2182.jpg
DSC_1495_7.JPG,0,D:\MARINE OS LATEST 1\data/non_oil_spill\DSC_1495_7.JPG
DSC_3553_7.JPG,0,D:\MARINE OS LATEST 1\data/non_oil_spill\DSC_3553_7.JPG
train3-92-_jpg.rf.5342cfc5d235039bd10fa53dcc2bddd4.jpg,1,D:\MARINE OS LATEST 1\data/oil_spill\train3-92-_jpg.rf.5342cfc5d235039bd10fa53dcc2bddd4.jpg
DSC_3583_4.JPG,0,D:\MARINE OS LATEST 1\data/non_oil_spill\DSC_3583_4.JPG
DSC_0389_5.JPG,0,D:\MARINE OS LATEST 1\data/non_oil_spill\DSC_0389_5.JPG
DSC_0725_3.JPG,0,D:\MARINE OS LATEST 1\data/non_oil_spill\DSC_0725_3.JPG
DSC_1532_9.JPG,0,D:\MARINE OS LATEST 1\data/non_oil_spill\DSC_1532_9.JPG
img-69-_jpg.rf.a00b9a15f9e929d7bba3e708ca6a850b.jpg,1,D:\MARINE OS LATEST 1\data/oil_spill\img-69-_jpg.rf.a00b9a15f9e929d7bba3e708ca6a850b.jpg
DSC_1887_3.JPG,0,D:\MARINE OS LATEST 1\data/non_oil_spill\DSC_1887_3.JPG
Copy-of-IMG20230604100557_02_jpg.rf.cac0ce8e497195c5b9e3b934f8d6589e.jpg,1,D:\MARINE OS LATEST 1\data/oil_spill\Copy-of-IMG20230604100557_02_jpg.rf.cac0ce8e497195c5b9e3b934f8d6589e.jpg
4690322277_63a65c4ee9_b-1007x567_jpg.rf.8c0deccb12e6a45e3e5483a70f7f6b90.jpg,1,D:\MARINE OS LATEST 1\data/oil_spill\4690322277_63a65c4ee9_b-1007x567_jpg.rf.8c0deccb12e6a45e3e5483a70f7f6b90.jpg
DSC_0661_2.JPG,0,D:\MARINE OS LATEST 1\data/non_oil_spill\DSC_0661_2.JPG
fu06114a_jpg.rf.803391dc8611594bd82faa05df972e02.jpg,1,D:\MARINE OS LATEST 1\data/oil_spill\fu06114a_jpg.rf.803391dc8611594bd82faa05df972e02.jpg
R-10-_jpg.rf.9c6fe90e6b0120152936af24c69ca162.jpg,1,D:\MARINE OS LATEST 1\data/oil_spill\R-10-_jpg.rf.9c6fe90e6b0120152936af24c69ca162.jpg
DSC_1445_2.JPG,0,D:\MARINE OS LATEST 1\data/non_oil_spill\DSC_1445_2.JPG
25484864210_2002049ec8_n_jpg.rf.885143e42a07651d947dc8e0ab705493.jpg,1,D:\MARINE OS LATEST 1\data/oil_spill\25484864210_2002049ec8_n_jpg.rf.885143e42a07651d947dc8e0ab705493.jpg
DSC_0344_5.JPG,0,D:\MARINE OS LATEST 1\data/non_oil_spill\DSC_0344_5.JPG
M15247711_jpg.rf.21b026b5243bb4e8affb1946bc50e644.jpg,1,D:\MARINE OS LATEST 1\data/oil_spill\M15247711_jpg.rf.21b026b5243bb4e8affb1946bc50e644.jpg
DSC_3578_4.JPG,0,D:\MARINE OS LATEST 1\data/non_oil_spill\DSC_3578_4.JPG
DSC_1186_3.JPG,0,D:\MARINE OS LATEST 1\data/non_oil_spill\DSC_1186_3.JPG
DSC_3538_1.JPG,0,D:\MARINE OS LATEST 1\data/non_oil_spill\DSC_3538_1.JPG
DSC_0082_9.JPG,0,D:\MARINE OS LATEST 1\data/non_oil_spill\DSC_0082_9.JPG
0x0-marmara-denizi-neden-turuncuya-burundu-iste-sebebi-1588423106487_jpg.rf.4df7dca6f5a440df54048a9ba3596c17.jpg,1,D:\MARINE OS LATEST 1\data/oil_spill\0x0-marmara-denizi-neden-turuncuya-burundu-iste-sebebi-1588423106487_jpg.rf.4df7dca6f5a440df54048a9ba3596c17.jpg
R-50-_jpg.rf.d394b196d712fc28247f09872c01c4be.jpg,1,D:\MARINE OS LATEST 1\data/oil_spill\R-50-_jpg.rf.d394b196d712fc28247f09872c01c4be.jpg
Oil-Pollution_original_oil-25-jpg_5f08009c-5b31-403e-948a-85655d8a10b0_jpg.rf.1877d0c81ae3494bc42cba7e0f4ba94c.jpg,1,D:\MARINE OS LATEST 1\data/oil_spill\Oil-Pollution_original_oil-25-jpg_5f08009c-5b31-403e-948a-85655d8a10b0_jpg.rf.1877d0c81ae3494bc42cba7e0f4ba94c.jpg
1579285665_33-60_jpg.rf.3d618cc4fcc0cda543eba3d398dc05d9.jpg,1,D:\MARINE OS LATEST 1\data/oil_spill\1579285665_33-60_jpg.rf.3d618cc4fcc0cda543eba3d398dc05d9.jpg
DSC_2936_5.JPG,0,D:\MARINE OS LATEST 1\data/non_oil_spill\DSC_2936_5.JPG
4896_jpg.rf.2ac03936f1e8099beeb34d73ada86ff2.jpg,1,D:\MARINE OS LATEST 1\data/oil_spill\4896_jpg.rf.2ac03936f1e8099beeb34d73ada86ff2.jpg
DSC_1394_5.JPG,0,D:\MARINE OS LATEST 1\data/non_oil_spill\DSC_1394_5.JPG
oil2-1-_jpg.rf.755578c1a581c1017a0bd8c789a68a24.jpg,1,D:\MARINE OS LATEST 1\data/oil_spill\oil2-1-_jpg.rf.755578c1a581c1017a0bd8c789a68a24.jpg
PCG-Oil-Spill-MT-Princess-Empress-03172023-06_jpg.rf.22d1a7b40d2768d4fa3c1b434dd71f6c.jpg,1,D:\MARINE OS LATEST 1\data/oil_spill\PCG-Oil-Spill-MT-Princess-Empress-03172023-06_jpg.rf.22d1a7b40d2768d4fa3c1b434dd71f6c.jpg
DSC_1521_6.JPG,0,D:\MARINE OS LATEST 1\data/non_oil_spill\DSC_1521_6.JPG
Oil-Pollution_original_oil-16-jpg_6d5227ab-3cb4-4a60-bada-8b0ea053f70e_jpg.rf.52958d7bf2cbe4476a1fc63d47820b51.jpg,1,D:\MARINE OS LATEST 1\data/oil_spill\Oil-Pollution_original_oil-16-jpg_6d5227ab-3cb4-4a60-bada-8b0ea053f70e_jpg.rf.52958d7bf2cbe4476a1fc63d47820b51.jpg
123571136_397523201386779_3581776393223853158_n_jpg.rf.b8f5e31314f8452b463be03e7d5c5cc3.jpg,1,D:\MARINE OS LATEST 1\data/oil_spill\123571136_397523201386779_3581776393223853158_n_jpg.rf.b8f5e31314f8452b463be03e7d5c5cc3.jpg
C0076122-Gulf_of_Mexico_oil_spill-_2010_jpg.rf.e75fbf4abbc443b47ed1f3f146297661.jpg,1,D:\MARINE OS LATEST 1\data/oil_spill\C0076122-Gulf_of_Mexico_oil_spill-_2010_jpg.rf.e75fbf4abbc443b47ed1f3f146297661.jpg
129_jpg.rf.90f327ff0c0740e63aef8e26aed104cc.jpg,1,D:\MARINE OS LATEST 1\data/oil_spill\129_jpg.rf.90f327ff0c0740e63aef8e26aed104cc.jpg
DSC_2437_4.JPG,0,D:\MARINE OS LATEST 1\data/non_oil_spill\DSC_2437_4.JPG
DSC_3629_6.JPG,0,D:\MARINE OS LATEST 1\data/non_oil_spill\DSC_3629_6.JPG
Oil-Pollution_original_oil-17-jpg_fee43e67-6a2d-45f4-9624-ce1f42bf4eee_jpg.rf.cefa820b967399928053a6e9511222a1.jpg,1,D:\MARINE OS LATEST 1\data/oil_spill\Oil-Pollution_original_oil-17-jpg_fee43e67-6a2d-45f4-9624-ce1f42bf4eee_jpg.rf.cefa820b967399928053a6e9511222a1.jpg
PCG-Oil-Spill-MT-Princess-Empress-03172023-06_jpg.rf.708afc57b3d8579d1bf3f0177af6d58e.jpg,1,D:\MARINE OS LATEST 1\data/oil_spill\PCG-Oil-Spill-MT-Princess-Empress-03172023-06_jpg.rf.708afc57b3d8579d1bf3f0177af6d58e.jpg
DSC_2086_5.JPG,0,D:\MARINE OS LATEST 1\data/non_oil_spill\DSC_2086_5.JPG
123565796_3415987145121713_1287739720612952794_n_jpg.rf.fa5f6a2453fbe34cdd66e057508b938c.jpg,1,D:\MARINE OS LATEST 1\data/oil_spill\123565796_3415987145121713_1287739720612952794_n_jpg.rf.fa5f6a2453fbe34cdd66e057508b938c.jpg
DSC_1456_9.JPG,0,D:\MARINE OS LATEST 1\data/non_oil_spill\DSC_1456_9.JPG
DSC_2130_4.JPG,0,D:\MARINE OS LATEST 1\data/non_oil_spill\DSC_2130_4.JPG
DSC_1875_5.JPG,0,D:\MARINE OS LATEST 1\data/non_oil_spill\DSC_1875_5.JPG
2241005_jpg.rf.3048e8dc32c6d25901132356595ec787.jpg,1,D:\MARINE OS LATEST 1\data/oil_spill\2241005_jpg.rf.3048e8dc32c6d25901132356595ec787.jpg
Oil-Pollution_original_oil-17-jpg_f9b23da3-b6e0-4079-88c9-458e649fb7c6_jpg.rf.46ad46f09dbe5d5b7d481cd8b202549c.jpg,1,D:\MARINE OS LATEST 1\data/oil_spill\Oil-Pollution_original_oil-17-jpg_f9b23da3-b6e0-4079-88c9-458e649fb7c6_jpg.rf.46ad46f09dbe5d5b7d481cd8b202549c.jpg
DSC_1935_3.JPG,0,D:\MARINE OS LATEST 1\data/non_oil_spill\DSC_1935_3.JPG
DSC_1396_5.JPG,0,D:\MARINE OS LATEST 1\data/non_oil_spill\DSC_1396_5.JPG
DSC_3233_3.JPG,0,D:\MARINE OS LATEST 1\data/non_oil_spill\DSC_3233_3.JPG
DSC_2177_5.JPG,0,D:\MARINE OS LATEST 1\data/non_oil_spill\DSC_2177_5.JPG
DSC_0160_8.JPG,0,D:\MARINE OS LATEST 1\data/non_oil_spill\DSC_0160_8.JPG
DSC_3411_9.JPG,0,D:\MARINE OS LATEST 1\data/non_oil_spill\DSC_3411_9.JPG
razliv-nefti-u-mavrikija_jpg.rf.88a7c4aa2e3101c8d10216e976878cf0.jpg,1,D:\MARINE OS LATEST 1\data/oil_spill\razliv-nefti-u-mavrikija_jpg.rf.88a7c4aa2e3101c8d10216e976878cf0.jpg
DSC_0635_5.JPG,0,D:\MARINE OS LATEST 1\data/non_oil_spill\DSC_0635_5.JPG
Oil-Pollution_original_oil-25-jpg_7c3bb46c-0bd4-4128-a08b-63eb3198c06d_jpg.rf.5b48180872e4f4acf9481ee6bd86f62b.jpg,1,D:\MARINE OS LATEST 1\data/oil_spill\Oil-Pollution_original_oil-25-jpg_7c3bb46c-0bd4-4128-a08b-63eb3198c06d_jpg.rf.5b48180872e4f4acf9481ee6bd86f62b.jpg
DSC_3597_7.JPG,0,D:\MARINE OS LATEST 1\data/non_oil_spill\DSC_3597_7.JPG
30_jpg.rf.daabd5b9a6285763ca91810d8a0863bf.jpg,1,D:\MARINE OS LATEST 1\data/oil_spill\30_jpg.rf.daabd5b9a6285763ca91810d8a0863bf.jpg
DSC_1573_9.JPG,0,D:\MARINE OS LATEST 1\data/non_oil_spill\DSC_1573_9.JPG
DSC_3469_6.JPG,0,D:\MARINE OS LATEST 1\data/non_oil_spill\DSC_3469_6.JPG
Train1-177-_jpg.rf.efe992ebbb45d2f829aa92e31abce0ff.jpg,1,D:\MARINE OS LATEST 1\data/oil_spill\Train1-177-_jpg.rf.efe992ebbb45d2f829aa92e31abce0ff.jpg
2bb10f794d4327e83a8ceffcbd4dde26_jpg.rf.b4e8a64463bb58e46c3ce4f17f77c9b6.jpg,1,D:\MARINE OS LATEST 1\data/oil_spill\2bb10f794d4327e83a8ceffcbd4dde26_jpg.rf.b4e8a64463bb58e46c3ce4f17f77c9b6.jpg
DSC_1533_6.JPG,0,D:\MARINE OS LATEST 1\data/non_oil_spill\DSC_1533_6.JPG
DSC_3633_5.JPG,0,D:\MARINE OS LATEST 1\data/non_oil_spill\DSC_3633_5.JPG
DSC_0784_1.JPG,0,D:\MARINE OS LATEST 1\data/non_oil_spill\DSC_0784_1.JPG
DSC_1671_2.JPG,0,D:\MARINE OS LATEST 1\data/non_oil_spill\DSC_1671_2.JPG
DSC_0607_4.JPG,0,D:\MARINE OS LATEST 1\data/non_oil_spill\DSC_0607_4.JPG
4728735271_3b4e9dbc14_jpg.rf.93b08ec9595301dde99e4115ae855e25.jpg,1,D:\MARINE OS LATEST 1\data/oil_spill\4728735271_3b4e9dbc14_jpg.rf.93b08ec9595301dde99e4115ae855e25.jpg
28_jpg.rf.c34d8c90190e06f3e2ff05decf0afea8.jpg,1,D:\MARINE OS LATEST 1\data/oil_spill\28_jpg.rf.c34d8c90190e06f3e2ff05decf0afea8.jpg
1_jpeg_jpg.rf.92fea4bc044979ac7b5fb827a9927811.jpg,1,D:\MARINE OS LATEST 1\data/oil_spill\1_jpeg_jpg.rf.92fea4bc044979ac7b5fb827a9927811.jpg
DSC_3487_9.JPG,0,D:\MARINE OS LATEST 1\data/non_oil_spill\DSC_3487_9.JPG
photo_2021-03-19_10-00-56_3_jpeg_jpg.rf.512c6a3065a83ddbefd1e01991494f0b.jpg,1,D:\MARINE OS LATEST 1\data/oil_spill\photo_2021-03-19_10-00-56_3_jpeg_jpg.rf.512c6a3065a83ddbefd1e01991494f0b.jpg
